m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
3.671875,90.15625,86.40625,1000,2.015625,92.03125,86.40625,1000,80,3.109375,5306.168976,1133607678,12457.33363,15.66915493,338.6378525,933.1886387,9.20312,1,0,1000,Cartela
2.421875,52.65625,78.90625,1000,2.265625,69.53125,78.90625,1000,80,3.859375,1379.850141,1143424720,3500.448826,10.40141635,132.6598315,1222.532879,172.4137931,1,172.4137931,827.5862069,Viga
3.421875,82.65625,48.90625,1000,3.265625,99.53125,48.90625,1000,80,2.859375,4386.535606,966379369.9,9610.774324,14.24373432,307.9624702,1560.091369,215.5172414,1,215.5172414,784.4827586,Viga
2.921875,97.65625,93.90625,1000,2.765625,84.53125,93.90625,1000,80,2.359375,3382.567634,737262113.8,8674.794926,16.34250837,206.9797095,878.8876656,164.5312,1,0,1000,Cartela
3.921875,67.65625,63.90625,1000,3.765625,54.53125,63.90625,1000,80,3.359375,3949.38406,728556802.3,8927.508295,14.53403865,271.7334222,1249.566257,179.6875,1,179.6875,820.3125,Viga
2.109375,95.78125,58.28125,1000,2.203125,97.65625,58.28125,1000,80,3.171875,2023.887105,1144364533,6396.72323,10.52725723,192.2520805,1756.173192,197.1153846,1,197.1153846,802.8846154,Viga
3.109375,65.78125,88.28125,1000,3.203125,67.65625,88.28125,1000,80,2.171875,2957.292704,1137088236,6841.17018,15.01649567,196.9362739,1234.808631,163.4615385,1,163.4615385,836.5384615,Viga
2.609375,50.78125,43.28125,1000,2.703125,52.65625,43.28125,1000,80,2.671875,1371.790863,714837948.1,3040.108704,7.718672871,177.7236691,867.3014658,164.7058824,1,164.7058824,835.2941176,Viga
3.609375,80.78125,73.28125,1000,3.703125,82.65625,73.28125,1000,80,3.671875,4673.452178,1137288195,9972.690654,17.3801322,268.8962387,1343.00338,201.9230769,1,201.9230769,798.0769231,Viga
2.359375,58.28125,95.78125,1000,3.953125,45.15625,95.78125,1000,80,3.421875,1581.639716,1133693906,4201.949649,14.25147961,110.9807374,1120.037925,127.2727273,1,127.2727273,872.7272727,Viga
3.359375,88.28125,65.78125,1000,2.953125,75.15625,65.78125,1000,80,2.421875,3894.695339,812056843.1,8927.593966,14.29499211,272.4517306,933.2718204,155.1562,1,0,1000,Cartela
2.859375,73.28125,80.78125,1000,3.453125,90.15625,80.78125,1000,80,2.921875,2790.157661,1157187042,6788.465937,15.90868502,175.3858133,1147.199367,190,1,190,810,Viga
3.859375,43.28125,50.78125,1000,2.453125,60.15625,50.78125,1000,80,3.921875,1769.564235,402470248.4,4381.390891,9.689346514,182.6298845,933.2838306,177.2151899,1,177.2151899,822.7848101,Viga
2.234375,47.03125,69.53125,1000,3.328125,78.90625,69.53125,1000,80,3.046875,1061.620371,1060774353,2569.23083,11.68171591,90.87880407,1183.202332,180.3278689,1,180.3278689,819.6721311,Viga
3.234375,77.03125,99.53125,1000,2.328125,48.90625,99.53125,1000,80,2.046875,3178.584342,750561110.1,6695.546851,14.17651226,224.214834,888.3945736,128.9062,1,0,1000,Cartela
2.734375,92.03125,54.53125,1000,3.828125,63.90625,54.53125,1000,80,2.546875,2227.568443,926040567.9,6451.524446,12.96654338,171.7935442,1897.78886,143.9062,1,0,1000,Cartela
3.734375,62.03125,84.53125,1000,2.828125,93.90625,84.53125,1000,80,3.546875,3703.455516,1026565469,7760.966862,16.27123386,227.6075403,1132.216681,200,1,200,800,Viga
2.484375,84.53125,92.03125,1000,2.578125,56.40625,92.03125,1000,80,3.296875,1962.159766,717114207.8,6085.36865,12.92760571,151.7806011,1129.071134,136.4062,1,0,1000,Cartela
3.484375,54.53125,62.03125,1000,3.578125,86.40625,62.03125,1000,80,2.296875,2555.002928,775892828.2,5609.511944,14.17389935,180.2611169,1354.955302,200.8196721,1,200.8196721,799.1803279,Viga
