m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
3.421875,82.65625,48.90625,1000,3.265625,99.53125,48.90625,1000,80,2.859375,4386.53560642,966379369.878,9610.77432361,14.2437343191,307.962470246,1560.0913694,215.517241379,1,215.517241379,784.482758621,Viga
2.921875,97.65625,93.90625,1000,2.765625,84.53125,93.90625,1000,80,2.359375,3382.5676337,737262113.774,8674.79492551,16.3425083665,206.979709469,878.8876656,164.5312,1,0,1000,Cartela
3.921875,67.65625,63.90625,1000,3.765625,54.53125,63.90625,1000,80,3.359375,3949.38405987,728556802.322,8927.50829483,14.534038649,271.733422158,1249.566257,179.6875,1,179.6875,820.3125,Viga
2.109375,95.78125,58.28125,1000,2.203125,97.65625,58.28125,1000,80,3.171875,2023.88710464,1144364532.64,6396.72322969,10.5272572311,192.252080501,1756.1731918,197.115384615,1,197.115384615,802.884615385,Viga
3.109375,65.78125,88.28125,1000,3.203125,67.65625,88.28125,1000,80,2.171875,2957.29270398,1137088235.9,6841.17018042,15.0164956686,196.936273897,1234.8086306,163.461538462,1,163.461538462,836.538461538,Viga
2.609375,50.78125,43.28125,1000,2.703125,52.65625,43.28125,1000,80,2.671875,1371.7908628,714837948.072,3040.10870409,7.71867287056,177.723669056,867.3014658,164.705882353,1,164.705882353,835.294117647,Viga
3.609375,80.78125,73.28125,1000,3.703125,82.65625,73.28125,1000,80,3.671875,4673.45217767,1137288195.07,9972.69065432,17.3801322033,268.896238704,1343.0033797,201.923076923,1,201.923076923,798.076923077,Viga
2.359375,58.28125,95.78125,1000,3.953125,45.15625,95.78125,1000,80,3.421875,1581.63971645,1133693905.75,4201.94964925,14.2514796136,110.980737393,1120.0379252,127.272727273,1,127.272727273,872.727272727,Viga
3.359375,88.28125,65.78125,1000,2.953125,75.15625,65.78125,1000,80,2.421875,3894.6953387,812056843.121,8927.59396611,14.294992109,272.451730578,933.2718204,155.1562,1,0,1000,Cartela
2.859375,73.28125,80.78125,1000,3.453125,90.15625,80.78125,1000,80,2.921875,2790.15766053,1157187042.08,6788.46593677,15.9086850154,175.385813336,1147.1993672,190,1,190,810,Viga
