m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
3.703125,74.21875,66.71875,1000,3.234375,57.34375,66.71875,1000,80,2.328125,4471.87382,867601878.1,9596.263805,13.9896752,319.6552997,755.6219919,137.3438,1,0,1000,Cartela
2.453125,66.71875,44.21875,1000,3.484375,94.84375,44.21875,1000,80,2.578125,2031.982913,1241481059,4531.08162,11.5406308,176.0720837,1291.421237,210.9375,1,210.9375,789.0625,Viga
3.453125,96.71875,74.21875,1000,2.484375,64.84375,74.21875,1000,80,3.578125,4561.5326,1033487289,11020.33568,14.53870013,313.7510615,818.9398899,144.8438,1,0,1000,Cartela
2.953125,81.71875,59.21875,1000,3.984375,49.84375,59.21875,1000,80,3.078125,2840.587629,1094390426,7525.157551,12.90101462,220.1832734,1059.683144,129.8438,1,0,1000,Cartela
3.953125,51.71875,89.21875,1000,2.984375,79.84375,89.21875,1000,80,2.078125,3479.408761,882395753,7347.748598,16.16725725,215.2132986,912.1769522,182.6923077,1,182.6923077,817.3076923,Viga
2.046875,63.90625,52.65625,1000,2.890625,88.28125,52.65625,1000,80,3.734375,1384.375581,1177330179,3694.980436,10.11030024,136.9272472,1535.516767,194.4444444,1,194.4444444,805.5555556,Viga
3.046875,93.90625,82.65625,1000,3.890625,58.28125,82.65625,1000,80,2.734375,3102.955087,923693180.1,8381.814878,16.62620132,186.6304291,1399.944844,138.2812,1,0,1000,Cartela
2.546875,78.90625,67.65625,1000,2.390625,43.28125,67.65625,1000,80,2.234375,1915.928118,978233813.9,5323.471646,9.887624389,193.7703176,1490.183541,123.2812,1,0,1000,Cartela
3.546875,48.90625,97.65625,1000,3.390625,73.28125,97.65625,1000,80,3.234375,2829.963524,1011381277,6461.892519,16.94794534,166.979741,957.4911567,176.4705882,1,176.4705882,823.5294118,Viga
2.296875,86.40625,75.15625,1000,3.140625,50.78125,75.15625,1000,80,3.984375,1617.486298,690316740.4,6252.173155,12.02656271,134.4928169,1092.831595,130.7812,1,0,1000,Cartela
3.296875,56.40625,45.15625,1000,2.140625,80.78125,45.15625,1000,80,2.984375,2502.642541,621432064.6,6048.657055,9.273875882,269.8593957,863.9925919,197.1830986,1,197.1830986,802.8169014,Viga
2.796875,41.40625,90.15625,1000,3.640625,95.78125,90.15625,1000,80,2.484375,1610.245773,1069744922,4017.889164,16.06671858,100.2224422,1138.72612,196.0784314,1,196.0784314,803.9215686,Viga
3.796875,71.40625,60.15625,1000,2.640625,65.78125,60.15625,1000,80,3.484375,4492.66880816,948848137.528,9709.39479359,12.7532427122,352.276586397,1236.5977932,186.507936508,1,186.507936508,813.492063492,Viga
2.171875,75.15625,41.40625,1000,3.515625,77.03125,41.40625,1000,80,3.609375,1807.39876802,1083023823.24,4442.97327563,10.2896473311,175.652158899,1483.2749697,188.405797101,1,188.405797101,811.594202899,Viga
3.171875,45.15625,71.40625,1000,2.515625,47.03125,71.40625,1000,80,2.609375,1907.85333378,896420755.821,4029.33064528,10.2643045522,185.872635022,977.6258701,152.173913043,1,152.173913043,847.826086957,Viga
2.671875,60.15625,56.40625,1000,3.015625,62.03125,56.40625,1000,80,2.109375,2024.58313619,1182565675.87,4509.16871648,10.1990010682,198.507983543,1073.9896982,173.913043478,1,173.913043478,826.086956522,Viga
3.671875,90.15625,86.40625,1000,2.015625,92.03125,86.40625,1000,80,3.109375,5910.31117332,1241334198.26,14258.1150329,15.669154928,377.193996771,839.2195224,92.0312,1,0,1000,Cartela
2.421875,52.65625,78.90625,1000,2.265625,69.53125,78.90625,1000,80,3.859375,1507.69663602,1178972458.6,3926.31182668,10.4014163507,144.951089851,959.7607322,172.413793103,1,172.413793103,827.586206897,Viga
3.421875,82.65625,48.90625,1000,3.265625,99.53125,48.90625,1000,80,2.859375,4799.45385662,1110690874.5,10148.701121,14.2437343191,336.951936136,1477.3316776,211.206896552,1,211.206896552,788.793103448,Viga
2.921875,97.65625,93.90625,1000,2.765625,84.53125,93.90625,1000,80,2.359375,3762.47292612,797866755.961,9864.17132009,16.3425083665,230.226158783,815.2670424,164.5312,1,0,1000,Cartela
3.921875,67.65625,63.90625,1000,3.765625,54.53125,63.90625,1000,80,3.359375,4363.9965841,875207904.741,9465.55865887,14.534038649,300.260422412,1323.6144025,171.875,1,171.875,828.125,Viga
2.109375,95.78125,58.28125,1000,2.203125,97.65625,58.28125,1000,80,3.171875,2173.48584448,1122737060.11,7171.37967436,10.5272572311,206.462689832,1609.5574329,201.923076923,1,201.923076923,798.076923077,Viga
3.109375,65.78125,88.28125,1000,3.203125,67.65625,88.28125,1000,80,2.171875,3208.47682029,1242448131.5,7769.81968195,15.0164956686,213.663486548,1197.2157173,163.461538462,1,163.461538462,836.538461538,Viga
2.609375,50.78125,43.28125,1000,2.703125,52.65625,43.28125,1000,80,2.671875,1511.01026099,864972731.578,3208.13767287,7.71867287056,195.760370511,749.189273,164.705882353,1,164.705882353,835.294117647,Viga
3.609375,80.78125,73.28125,1000,3.703125,82.65625,73.28125,1000,80,3.671875,5103.80957968,1230411134.28,11275.1514548,17.3801322033,293.657696039,1230.4295458,197.115384615,1,197.115384615,802.884615385,Viga
2.359375,58.28125,95.78125,1000,3.953125,45.15625,95.78125,1000,80,3.421875,1749.37661645,1157177037.44,4811.57639869,14.2514796136,122.750525832,1173.3775597,127.272727273,1,127.272727273,872.727272727,Viga
3.359375,88.28125,65.78125,1000,2.953125,75.15625,65.78125,1000,80,2.421875,4279.75830724,872045984.39,10128.3550577,14.294992109,299.388644262,905.5038952,155.1562,1,0,1000,Cartela
2.859375,73.28125,80.78125,1000,3.453125,90.15625,80.78125,1000,80,2.921875,3067.12303191,1152775468.63,7785.25055843,15.9086850154,192.79550943,1119.0445978,190,1,190,810,Viga
3.859375,43.28125,50.78125,1000,2.453125,60.15625,50.78125,1000,80,3.921875,1995.07632364,474998022.495,4809.35971418,9.68934651433,205.904115483,851.4713806,177.215189873,1,177.215189873,822.784810127,Viga
2.234375,47.03125,69.53125,1000,3.328125,78.90625,69.53125,1000,80,3.046875,1166.40866319,1112867586.22,2968.41163623,11.6817159106,99.8490865655,1167.2644891,180.327868852,1,180.327868852,819.672131148,Viga
3.234375,77.03125,99.53125,1000,2.328125,48.90625,99.53125,1000,80,2.046875,3538.63740475,802783679.213,7445.79395147,14.1765122564,249.612693217,827.4802321,128.9062,1,0,1000,Cartela
2.734375,92.03125,54.53125,1000,3.828125,63.90625,54.53125,1000,80,2.546875,2502.03853396,1009325583.2,7644.89436073,12.9665433771,192.961104682,1799.0124865,143.9062,1,0,1000,Cartela
3.734375,62.03125,84.53125,1000,2.828125,93.90625,84.53125,1000,80,3.546875,4088.7267337,1123819141.6,8671.03546098,16.2712338558,251.285598249,989.8676595,200,1,200,800,Viga
2.484375,84.53125,92.03125,1000,2.578125,56.40625,92.03125,1000,80,3.296875,2136.8523905,761574318.2,6981.07866584,12.9276057117,165.293747207,1384.0053029,136.4062,1,0,1000,Cartela
3.484375,54.53125,62.03125,1000,3.578125,86.40625,62.03125,1000,80,2.296875,2826.12487206,896702887.002,6036.79465239,14.173899353,199.389370679,1474.0207939,200.819672131,1,200.819672131,799.180327869,Viga
2.984375,69.53125,77.03125,1000,2.078125,71.40625,77.03125,1000,80,2.796875,3029.13167034,1235198037,7270.07850139,11.6267290864,260.531715138,1447.3900952,168.181818182,1,168.181818182,831.818181818,Viga
3.984375,99.53125,47.03125,1000,3.078125,41.40625,47.03125,1000,80,3.796875,4049.82485111,1115835049.22,9916.03916241,12.9954203854,311.634770635,1083.1992094,121.4062,1,0,1000,Cartela
2.0078125,99.765625,73.046875,1000,2.6171875,74.453125,73.046875,1000,80,2.6953125,1467.5912505,710439199.051,6434.44893784,11.4768618043,127.873914972,1389.9263178,154.4531,1,0,1000,Cartela
