m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
2.8515625,91.328125,90.859375,1000,2.8984375,49.140625,90.859375,1000,80,2.2265625,2321.565995,759220827.6,5840.404424,14.29966279,162.3511008,1197.664464,129.1406,1,0,1000,Cartela
2.4765625,95.078125,79.609375,1000,3.0234375,82.890625,79.609375,1000,80,3.6015625,2382.325025,741855966.2,8067.919785,14.46172677,164.7330961,1080.436816,162.8906,1,0,1000,Cartela
3.0234375,89.921875,97.890625,1000,2.5703125,66.484375,97.890625,1000,80,3.8359375,3344.497734,813274651.3,8795.08959,15.57984604,214.6682146,845.5993559,146.4844,1,0,1000,Cartela
2.2734375,97.421875,90.390625,1000,2.3203125,43.984375,90.390625,1000,80,2.5859375,1258.118898,665944101.4,4610.289876,11.60475299,108.414104,1113.489273,123.9844,1,0,1000,Cartela
3.7734375,82.421875,45.390625,1000,3.8203125,58.984375,45.390625,1000,80,2.0859375,3639.837194,823720578.9,7876.200039,13.11571445,277.5172644,960.1536208,138.9844,1,0,1000,Cartela
3.6484375,93.671875,71.640625,1000,3.4453125,92.734375,71.640625,1000,80,2.4609375,5261.827824,782796370.8,12097.00943,17.84985465,294.7826707,836.4885951,172.7344,1,0,1000,Cartela
2.8984375,86.171875,79.140625,1000,3.6953125,70.234375,79.140625,1000,80,3.2109375,3125.538278,936231280.8,8424.912559,15.88313916,196.7834095,1501.858917,150.2344,1,0,1000,Cartela
3.8984375,56.171875,49.140625,1000,2.6953125,40.234375,49.140625,1000,80,2.2109375,2526.568952,517892053.4,6380.743827,9.72990426,259.6704844,1110.597628,120.2344,1,0,1000,Cartela
2.3359375,69.296875,81.015625,1000,2.5078125,49.609375,81.015625,1000,80,2.0234375,1754.649017,768694918.2,4332.934993,10.53396766,166.5705719,987.2195351,129.6094,1,0,1000,Cartela
3.3359375,99.296875,51.015625,1000,3.5078125,79.609375,51.015625,1000,80,3.0234375,4073.20402965,893109500.905,10015.6794342,14.619339302,278.617517899,1763.4171888,159.6094,1,0,1000,Cartela
3.2109375,80.546875,84.765625,1000,3.1328125,45.859375,84.765625,1000,80,3.3984375,3103.087036,891781690.7,7216.373976,14.55304766,213.2259242,972.2888449,125.8594,1,0,1000,Cartela
2.7109375,95.546875,69.765625,1000,2.6328125,60.859375,69.765625,1000,80,3.8984375,2210.563658,755154073.4,7359.255388,12.42425767,177.923198,1158.674231,140.8594,1,0,1000,Cartela
3.9609375,88.046875,62.265625,1000,2.3828125,53.359375,62.265625,1000,80,2.6484375,4091.766544,933581056.4,8944.656036,13.28148366,308.0805315,1101.67638,133.3594,1,0,1000,Cartela
3.5546875,90.859375,68.828125,1000,3.9765625,46.796875,68.828125,1000,80,3.5546875,3453.00876,1037085958,8227.461409,15.63331166,220.8750669,951.2965903,126.7969,1,0,1000,Cartela
3.3046875,83.359375,76.328125,1000,2.7265625,54.296875,76.328125,1000,80,2.3046875,3288.629297,827882191,7140.397582,13.57260023,242.2991351,903.0006096,134.2969,1,0,1000,Cartela
2.8046875,98.359375,61.328125,1000,3.2265625,69.296875,61.328125,1000,80,2.8046875,2453.047316,883242325.8,7581.694173,13.36856253,183.4937235,1514.296481,149.2969,1,0,1000,Cartela
3.1796875,94.609375,42.578125,1000,2.1015625,73.046875,42.578125,1000,80,2.1796875,2999.61306408,851470216.496,7501.61459805,10.3994160608,288.440528444,2185.0379027,153.0469,1,0,1000,Cartela
2.6171875,88.984375,70.703125,1000,2.1640625,78.671875,70.703125,1000,80,2.1171875,2549.020648,767299746.8,7000.914571,11.51396184,221.3851916,1150.335402,158.6719,1,0,1000,Cartela
3.8671875,96.484375,78.203125,1000,2.9140625,86.171875,78.203125,1000,80,3.3671875,5952.627839,859817731.7,13083.38243,17.79333182,334.5426197,807.0805029,166.1719,1,0,1000,Cartela
2.2421875,92.734375,96.953125,1000,3.7890625,52.421875,96.953125,1000,80,3.7421875,1404.526757,662348590.8,5537.767205,15.46518711,90.81860744,960.6406484,132.4219,1,0,1000,Cartela
